NO,설치위치,전화번호,도로명주소,지번주소,위도,경도,카카오_매칭주소
2142,동래역4호선(역무안전실 앞),051-678-6402,"부산광역시 동래구 충렬대로 지하147, 도시철도 4호선 동래역 (온천동)",부산광역시 동래구 온천동 1486-9 도시철도 4호선 동래역,35.2048073933041,129.077082014486,부산 동래구 충렬대로 지하 147
2143,온천장역(역무안전실 인근),051-678-6127,"부산광역시 동래구 중앙대로 1520, 도시철도온천장역 (온천동)",부산광역시 동래구 온천동 1750번지 1호 도시철도온천장역,35.2202759023492,129.086397604201,부산 동래구 중앙대로 1520
2144,주례반도보라매머드타운(관리사무소),051-312-2230,"부산광역시 사상구 백양대로 372-22 (주례동, 반도보라메머드타운)",부산광역시 사상구 주례동 10-21 반도보라메머드타운,35.1550766261996,129.013063989359,부산 사상구 백양대로 372-22
2145,부산우편집중국(1층 후문 엘레베이터),051-600-5510,"부산광역시 강서구 대저로49번길 22, 부산우편집중국 (대저1동)",부산광역시 강서구 대저1동 1549 부산우편집중국,35.2178337324827,128.957955639611,부산 강서구 대저로49번길 22
2146,"롯데캐슬골드2단지(615동 3,4라인옆 관리동 관리사무소내)",051-583-6810,"부산광역시 금정구 금강로 503 (구서동, 롯데캐슬골드2단지)",부산광역시 금정구 구서동 1049 롯데캐슬골드2단지,35.2527047089381,129.086499427303,부산 금정구 금강로 503
2148,감만현대1차아파트(관리사무소 앞),051-635-6855,"부산광역시 남구 우암로2번길 5  (감만동, 감만 현대1차아파트)",부산광역시 남구 감만동 225-2 감만 현대1차아파트,35.1116284133821,129.08278722916,부산 남구 우암로2번길 5
2150,금정국민체육센터(지하2층 로비),051-517-3693,"부산광역시 금정구 서부로 109, 금정국민체육센터 (부곡동)",부산광역시 금정구 부곡동 961 금정국민체육센터,35.219447403959,129.096142463588,부산 금정구 서부로 109
2151,구서쌍용예가2단지(관리사무소),051-515-2200,"부산광역시 금정구 금샘로 262 (구서동, 쌍용예가2단지)",부산광역시 금정구 구서동 1059 쌍용예가2단지,35.2456239111014,129.085885688406,부산 금정구 금샘로 262
2152,더샵센텀스타아파트(B동 2층),051-783-5500,"부산광역시 해운대구 센텀동로 123 (재송동, 더샵센텀스타아파트)",부산광역시 해운대구 재송동 1196 더샵센텀스타아파트,35.1773956856851,129.124998931426,부산 해운대구 센텀동로 123
2153,더샵센텀스타아파트(A동 1층),051-783-5500,"부산광역시 해운대구 센텀동로 123 (재송동, 더샵센텀스타아파트)",부산광역시 해운대구 재송동 1196 더샵센텀스타아파트,35.1773956856851,129.124998931426,부산 해운대구 센텀동로 123
2154,서면역부산2호선(역무안전실 인근),051-678-6119,"부산광역시 부산진구 중앙대로 지하730, 서면역 (부전동)",부산광역시 부산진구 부전동 573-1 서면역,35.157764059003,129.059035752371,부산 부산진구 중앙대로 지하 730
2155,GS2개금큰시장점(편의점 내),010-****-****,부산광역시 부산진구 엄광로 19 (개금동),부산광역시 부산진구 개금동 615-17,35.1483684416658,129.018302897923,부산 부산진구 엄광로 19
2156,전포역부산2호선(대합실 85번 보충기 옆),051-678-6218,"부산광역시 부산진구 전포대로 지하181, 전포역 (전포동)",부산광역시 부산진구 전포동 870-1 전포역,35.1528347392059,129.065363249745,부산 부산진구 전포대로 지하 181
2157,동의대역부산2호선(역무안전실 보충기 옆),051-678-6222,"부산광역시 부산진구 가야대로 지하554, 동의대역 (가야동)",부산광역시 부산진구 가야동 236-4 동의대역,35.1540395614292,129.032552773691,부산 부산진구 가야대로 지하 554
2158,양정역부산1호선(역무안전실 인근),051-678-6151,"부산광역시 부산진구 중앙대로 지하930, 양정역 (양정동)",부산광역시 부산진구 양정동 408-4 양정역,35.172966889552,129.071221709878,부산 부산진구 중앙대로 지하 930
2159,개금역부산2호선(대합길 길안내 키오스크 옆),051-678-6223,"부산광역시 부산진구 가야대로 지하442, 개금역 (개금동)",부산광역시 부산진구 개금동 487-2 개금역,35.1531942927238,129.020373573473,부산 부산진구 가야대로 지하 442
2160,가야역부산2호선(역무안전실 출입문(외부)옆),051-678-6221,"부산광역시 부산진구 가야대로 지하650, 가야역 (가야동)",부산광역시 부산진구 가야동 15-13 가야역,35.1558739907577,129.042819597165,부산 부산진구 가야대로 지하 650
2161,부암역부산2호선(대합실 85번 보충기 옆),051-678-6220,"부산광역시 부산진구 가야대로 지하719, 지하철 부암역 (부전동)",부산광역시 부산진구 부전동 368-12 지하철 부암역,35.1574359013428,129.050428497747,부산 부산진구 가야대로 지하 719
2162,낙동강관리본부(파크골프장 18홀 14번 여자화장실),051-310-6062,"부산광역시 북구 생태공원길 270, 파크골프장 (화명동)",부산광역시 북구 화명동 1718-14 파크골프장 여자화장실,35.2395857195123,129.007802918906,부산 북구 생태공원길 270
2163,사상중흥S-클래스그랜드센트럴(관리동내),051-305-2721,"부산광역시 사상구 사상로 300 (덕포동, 사상중흥S-클래스그랜드센트럴)",부산광역시 사상구 덕포동 220 사상중흥S-클래스그랜드센트럴,35.1716317464552,128.983687212587,부산 사상구 사상로 300
2164,지하철2호선센텀시티역(역무실안전실 앞),051-678-6206,"부산광역시 해운대구 센텀남대로 지하76, 부산지하철 센텀시티역 (우동)",부산광역시 해운대구 우동 1524 부산지하철 센텀시티역,35.1692784253147,129.13236458411,부산 해운대구 센텀남대로 지하 76
2165,사상구장애인근로작업장(2층 승강기 옆),051-304-9747,부산광역시 사상구 모라로192번길 2 (모라동),부산광역시 사상구 모라동 75-1,35.1854553747347,129.000338292204,부산 사상구 모라로192번길 2
2166,사상구청소년수련관(2층 프로그램실 앞),051-316-2214,"부산광역시 사상구 덕상로 129, 사상구청소년수련관 (모라동)",부산광역시 사상구 모라동 1365-1 사상구청소년수련관,35.1833170145427,128.990560489725,부산 사상구 덕상로 129
2167,사상구장애인복지관(복지관 1층),051-302-5533,"부산광역시 사상구 모라로192번길 21, 사상구장애인복지관 (모라동)",부산광역시 사상구 모라동 75-9 사상구장애인복지관,35.1848967764013,129.00092503007,부산 사상구 모라로192번길 21
2168,해운대수목원(해운대수목원 안내소),051-888-7136,"부산광역시 해운대구 양운로37번길 59, 해운대구보건소 (좌동)",부산광역시 해운대구 석대동 77,35.1641127009786,129.178659397782,부산 해운대구 양운로37번길 59
2169,삼락생태공원(삼락생태공원 파크골프장 8번홀(8번 주차장)연꽃구장),051-303-0048,"부산광역시 사상구 낙동대로 1231, 강변공원관리사무소 (삼락동)",부산광역시 사상구 삼락동 617-3 강변공원관리사무소,35.1700126498046,128.976569862855,부산 사상구 낙동대로 1231
2170,GS25송정중앙로점(매장 내),051-704-7805,"부산광역시 해운대구 송정중앙로 25, 송정 빌딩 (송정동)",부산광역시 해운대구 송정동 200-19 송정 빌딩,35.1828242966235,129.20352213739,부산 해운대구 송정중앙로 25
2171,삼락생태공원(파크골프장 장애인파크골프장 동호회사무실),051-303-0048,"부산광역시 사상구 낙동대로 1231, 강변공원관리사무소 (삼락동)",부산광역시 사상구 삼락동 617-3 강변공원관리사무소,35.1700126498046,128.976569862855,부산 사상구 낙동대로 1231
2172,더샵남천프레스티지아파트(정문경비실 내),051-911-0881,"부산광역시 수영구 수영로 389 (남천동, 더샵 남천프레스티지)",부산광역시 수영구 남천동 599 더샵 남천프레스티지,35.1423137657431,129.105669413733,부산 수영구 수영로 389
2174,좌4동행정복지센터(1층 화장실 앞),051-749-6811,"부산광역시 해운대구 좌동순환로 183, 좌4동주민센터 (좌동)",부산광역시 해운대구 좌동 1407-6 좌4동주민센터,35.1778884519542,129.176255550502,부산 해운대구 좌동순환로 183
2175,대신해모로센트럴아파트(관리사무소 옆),051-243-6011,"부산광역시 서구 대티로 178 (서대신동2가, 대신해모로센트럴아파트)",부산광역시 서구 서대신동2가 394-7 대신해모로센트럴아파트,35.1113590671005,129.011559245152,부산 서구 대티로 178
2176,한국해양과학기술원(제5연구동 1층),051-664-9161,"부산광역시 영도구 해양로 385, 한국해양과학기술원 (동삼동)",부산광역시 영도구 동삼동 1166 한국해양과학기술원,35.075783163218,129.078708873135,부산 영도구 해양로 385
2177,스투트가르트스포츠카(주)기장지점(1층),051-930-0430,부산광역시 기장군 일광읍 기장대로 1047-10,부산광역시 기장군 일광읍 화전리 35-1,35.2880764133801,129.233217071495,부산 기장군 일광읍 기장대로 1047-10
2178,문현3동행정복지센터(민원실 1층내부),051-607-6941,"부산광역시 남구 고동골로4번길 7-18, 문현3동주민센터 (문현동)",부산광역시 남구 문현동 205-44 문현3동주민센터,35.1381455685978,129.071687672744,부산 남구 고동골로4번길 7-18
2179,문현현대아파트(문현현대아파트 관리사무소 입구 옆),051-635-5288,부산광역시 남구 진남로198번길 9-1,부산광역시 남구 문현동  73-1 현대아파트,35.144451503065,129.079619953916,부산 남구 진남로198번길 9-1
2180,대연롯데캐슬레전드(관리사무소 내),051-647-8326,부산광역시 남구 수영로 135  (대연동),부산광역시 남구 대연동 1598-1,35.1351592669846,129.080302708807,부산 남구 수영로 135
2181,부산해양경찰서 경비구조과(송정파출소 청사 내),051-664-2246,"부산광역시 해운대구 송정해변로 1-23, 송정파출소 (송정동)",부산광역시 해운대구 송정동 산 52-1 송정파출소,35.1799192980989,129.206081583913,부산 해운대구 송정해변로 1-23
2182,도시철도 망미역(역무안전실 앞),051-678-6302,"부산광역시 수영구 연수로 지하 337, 도시철도 망미역 (망미동)",부산광역시 수영구 망미동 603번지 2호 도시철도 망미역,35.1714832685684,129.108466987369,부산 수영구 연수로 지하 337
2183,(주)휴넥트(사무실 내),051-850-2023,"부산광역시 연제구 중앙대로 1217, 국제문화센터 17층 (거제동)",부산광역시 연제구 거제동 76-2 국제문화센터,35.1959158710317,129.079314109005,부산 연제구 중앙대로 1217
2184,(주)비엠티(본관 1층),051-780-5032,부산광역시 기장군 장안읍 신소재산단2로 17,부산광역시 기장군 장안읍 반룡리 878-1,35.3417947158768,129.26689248965,부산 기장군 장안읍 신소재산단2로 17
2185,행복동구건강생활지원센터(행복동구 건강생활지원센터 1층 남자화장실 옆),051-440-6380,부산광역시 동구 안창로 90 (범일동),부산광역시 동구 범일동 1545번지 4호,35.1444901275321,129.039668083961,부산 동구 안창로 90
2186,대우그린아파트(아파트 경비실 내),051-621-3854,부산광역시 남구 황령대로319번가길 190-6,부산광역시 남구 황령대로319번가길 190-6,35.1510940817367,129.089006435989,부산 남구 황령대로319번가길 190-6
2187,대연파크푸르지오아파트(아파트 도서관 앞),051-627-8882,부산광역시 남구 홍곡로 360  (대연동),부산광역시 남구 대연동 1160-1,35.1253456097927,129.090820034146,부산 남구 홍곡로 360
2188,부산광역시서구보건소(3층 보건행정과(주민대여용)),051-240-4873,"부산광역시 서구 부용로 30, 서구보건소 부민노인복지관 (부용동2가)",부산광역시 서구 부용동2가 86 서구보건소 부민노인복지관,35.1074360292851,129.018038350622,부산 서구 부용로 30
2189,감천1동주민센터(감천1동 행정복지센터 출입구),051-220-5421,"부산광역시 사하구 감천로 97, 감천1동 행정복지센터 (감천동)",부산광역시 사하구 감천동 486-3 감천1동 행정복지센터,35.088418139666,129.002839583913,부산 사하구 감천로 97
2190,비치그린아파트(아파트 108동 앞 경비실),051-755-5826,"부산광역시 수영구 광일로 49  (광안동, 비치그린아파트)",부산광역시 수영구 광안동 529 비치그린아파트,35.163078915946,129.109265797747,부산 수영구 광일로 49
2191,대연푸르지오클라센트(1단지 생활지원센터 출입통로),051-626-7172,"부산광역시 남구 유엔로 81, 대연푸르지오클라센트 (대연동)",부산광역시 남구 대연동 1203-100,35.1290634154305,129.085064400067,부산 남구 유엔로 81
2192,대연푸르지오클라센트(커뮤니티 1층),051-626-7172,"부산광역시 남구 유엔로 81, 대연푸르지오클라센트 (대연동)",부산광역시 남구 대연동 1203-100,35.1290634154305,129.085064400067,부산 남구 유엔로 81
2193,현대비치아파트(관리사무소 내 2층 입구),051-611-1884,"부산광역시 남구 용호로42번길 14(용호동, 현대비치아파트)",부산광역시 남구 용호동 181-1 현대비치아파트,35.12695487974,129.108422424688,부산 남구 용호로42번길 14
2194,일신프리빌리지(아파트 출입구 주경비실 내),051-628-6714,"부산광역시 남구 용호로 34 (용호동, 일신프리빌리지)","부산광역시 남구 용호동  179-4 일신프리빌리지 (용호동, 일신프리빌리지)",35.1264844347542,129.107746359289,부산 남구 용호로 34
2195,GS25부경대점(매장 내),051-622-7445,"부산광역시 남구 용소로 46, GS25 (대연동)",부산광역시 남구 대연동 519-1 GS25,35.133361803986,129.100799098154,부산 남구 용소로 46
2196,"부산지방검찰청(검찰청 3층 5,6호기 엘리베이터 앞)",051-606-4576,"부산광역시 연제구 법원로 15, 부산 검찰청 청사 (거제동)",부산광역시 연제구 거제동 1501 부산 검찰청 청사,35.1914031903554,129.071975656665,부산 연제구 법원로 15
2197,"부산지방검찰청(검찰청 6층 5,6호기 엘리베이터 앞)",051-606-4576,"부산광역시 연제구 법원로 15, 부산 검찰청 청사 (거제동)",부산광역시 연제구 거제동 1501 부산 검찰청 청사,35.1914031903554,129.071975656665,부산 연제구 법원로 15
2198,"부산지방검찰청(검찰청 8층 5,6호기 엘리베이터 앞)",051-606-4576,"부산광역시 연제구 법원로 15, 부산 검찰청 청사 (거제동)",부산광역시 연제구 거제동 1501 부산 검찰청 청사,35.1914031903554,129.071975656665,부산 연제구 법원로 15
2199,부산지방검찰청(검찰청 1층 상황실 앞),051-606-4576,"부산광역시 연제구 법원로 15, 부산 검찰청 청사 (거제동)",부산광역시 연제구 거제동 1501 부산 검찰청 청사,35.1914031903554,129.071975656665,부산 연제구 법원로 15
2200,"부산지방검찰청(검찰청 10층 5,6호기 엘리베이터 앞)",051-606-4576,"부산광역시 연제구 법원로 15, 부산 검찰청 청사 (거제동)",부산광역시 연제구 거제동 1501 부산 검찰청 청사,35.1914031903554,129.071975656665,부산 연제구 법원로 15
2201,대우이안아파트(정문경비실),051-939-1600,"부산광역시 북구 화명신도시로 145 (화명동, 대우이안)",부산광역시 북구 화명동 2262 대우이안,35.2371706524696,129.009954863836,부산 북구 화명신도시로 145
2202,시청앞행복주택2단지(시청앞 행복주택 2단지 관리사무소),010-****-****,부산광역시 연제구 중앙대로1038번길 40 (연산동),부산광역시 연제구 연산동 1590-25,35.179254189421,129.078446100303,부산 연제구 중앙대로1038번길 40
2203,금정국민체육센터(2023.9.7.폐기.시스템 장비연번 오류로 직권 수정),051-517-3693,부산광역시 금정구 서부로 109 금정국민체육센터,부산광역시 금정구 부곡동  961 금정국민체육센터 금정국민체육센터,35.219447403959,129.096142463588,부산 금정구 서부로 109
2204,부산혜성학교(별관2층 급식실 앞),051-640-6700,"부산광역시 남구 진남로166번길 10-9, 부산혜성학교 (대연동)",부산광역시 남구 대연동 1573-8 부산혜성학교,35.1417836126229,129.079971918985,부산 남구 진남로166번길 10-9
2205,부산혜성학교(본관1층 현관),051-640-6700,"부산광역시 남구 진남로166번길 10-9, 부산혜성학교 (대연동)",부산광역시 남구 대연동 1573-8 부산혜성학교,35.1417836126229,129.079971918985,부산 남구 진남로166번길 10-9
2206,부산혜성학교(보건실 내),051-640-6700,"부산광역시 남구 진남로166번길 10-9, 부산혜성학교 (대연동)",부산광역시 남구 대연동 1573-8 부산혜성학교,35.1417836126229,129.079971918985,부산 남구 진남로166번길 10-9
2207,부산연제경찰서(1층민원실),051-750-0321,부산광역시 연제구 토곡로 26 1층 민원실,부산광역시 연제구 연산동 243-11 연제경찰서 1층 민원실,35.1822298170439,129.104511753661,부산 연제구 토곡로 26
2208,부산지방국토관리청(본관 1층 현관),051-660-1023,"부산광역시 동구 초량중로 67, 부산지방국토관리청 (초량동)",부산광역시 동구 초량동 296-3 부산지방국토관리청,35.1179340082503,129.038238625761,부산 동구 초량중로 67
2209,빌라쥬드아난티(스프링팰리스 의무실),010-****-****,부산광역시 기장군 기장읍 기장해안로 267-7,부산광역시 기장군 기장읍 시랑리 733,35.1986613756611,129.221107738456,부산 기장군 기장읍 기장해안로 267-7
2210,롯데월드어드벤쳐부산(파크내(로리캐슬)),051-794-5712,부산광역시 기장군 기장읍 동부산관광로 42,부산광역시 기장군 기장읍 시랑리 산 46,35.1961130003038,129.213344761055,부산 기장군 기장읍 동부산관광로 42
2211,빌라쥬드아난티(아난티 앳 부산 12층 의무실),010-****-****,부산광역시 기장군 기장읍 기장해안로 267-7,부산광역시 기장군 기장읍 시랑리 733,35.1986613756611,129.221107738456,부산 기장군 기장읍 기장해안로 267-7
2212,삼락생태공원오토캠핑장(삼락생태공원 오토캠핑장시설 사무실 앞),051-310-6062,"부산광역시 사상구 낙동대로 1231, 강변공원관리사무소 (삼락동)",부산광역시 사상구 삼락동 617-3 강변공원관리사무소,35.1700126498046,128.976569862855,부산 사상구 낙동대로 1231
2213,삼락생태공원수상레포츠시설(삼락생태공원 수상레포츠 시설 사무실 안),051-310-6062,"부산광역시 사상구 낙동대로 1231, 강변공원관리사무소 (삼락동)",부산광역시 사상구 삼락동 617-3 강변공원관리사무소,35.1700126498046,128.976569862855,부산 사상구 낙동대로 1231
2214,삼락생태공원(삼락생태공원  파크골프장 사무실(36홀)),051-303-0048,"부산광역시 사상구 낙동대로 1231, 강변공원관리사무소 (삼락동)",부산광역시 사상구 삼락동 617-3 강변공원관리사무소,35.1700126498046,128.976569862855,부산 사상구 낙동대로 1231
2215,조광요턴(주)(물류 사무실),051-797-6000,부산광역시 강서구 과학산단1로 96 (지사동),부산광역시 강서구 지사동 1205,35.1438281187103,128.824583258314,부산 강서구 과학산단1로 96
2216,조광요턴(주)(사무동 로비),051-797-6000,부산광역시 강서구 과학산단1로 96 (지사동),부산광역시 강서구 지사동 1205,35.1438281187103,128.824583258314,부산 강서구 과학산단1로 96
2217,정관박물관(1층 로비),051-720-6912,"부산광역시 기장군 정관읍 정관중앙로 122, 정관박물관",부산광역시 기장군 정관읍 방곡리 442 정관박물관,35.3271256208974,129.182956673957,부산 기장군 정관읍 정관중앙로 122
2218,롯데낙천대아파트(관리사무소 입구),051-333-2264,"부산광역시 북구 화명신도시로 156 (화명동, 롯데아파트낙천대)",부산광역시 북구 화명동 2264 롯데아파트낙천대,35.2374576879253,129.011867869707,부산 북구 화명신도시로 156
2219,"힐스테이트가야1,2차신축공사현장(현대건설 사무실)",051-898-5032,부산광역시 부산진구 냉정로 274 (가야동),부산광역시 부산진구 가야동 596-20,35.150943920024,129.029701664508,부산 부산진구 냉정로 274
2220,"힐스테이트가야1,2차신축공사현장(가야동 197번지 경비실 앞(현장))",051-898-5032,부산광역시 부산진구 냉정로 274 (가야동),부산광역시 부산진구 가야동 596-20,35.150943920024,129.029701664508,부산 부산진구 냉정로 274
2221,"힐스테이트가야1,2차신축공사현장(가야동 197번지 응급구조함)",051-898-5032,부산광역시 부산진구 냉정로 274 (가야동),부산광역시 부산진구 가야동 596-20,35.150943920024,129.029701664508,부산 부산진구 냉정로 274
2222,낙동강관리본부(탐방체엄장 1층 입구),051-310-6062,"부산광역시 사하구 낙동남로 1240-10, 낙동강하구에코센터탐방체험장 (하단동)",부산광역시 사하구 하단동 1211-1 낙동강하구에코센터탐방체험장,35.1044912547581,128.945980683959,부산 사하구 낙동남로 1240
2223,낙동강관리본부(화명파크골프장(13번 여자 화장실)),051-310-6062,부산광역시 북구 생태공원길 167 (화명동),부산광역시 북구 화명동 1718-8,35.2303383137962,129.00504472465,부산 북구 생태공원길 167
2224,낙동강관리본부(치료센터 사무실 옆),051-310-6062,"부산광역시 사하구 낙동남로 1240-2, 야생동물치료센터 (하단동)",부산광역시 사하구 하단동 1207-1 야생동물치료센터,35.1044912547581,128.945980683959,부산 사하구 낙동남로 1240
2225,낙동강관리본부(화명캠핑장(사무실 안)),051-310-6062,"부산광역시 북구 낙동강자전거길 1425, 화명캠핑장 (덕천동)",부산광역시 북구 덕천동 763,35.2163777948624,128.999546395503,부산 북구 낙동강자전거길 1425
2226,낙동강관리본부(대저생태공원관리사무소안),051-310-6062,"부산광역시 강서구 공항로 1246, 대저생태공원 관리사무소 (대저1동)",부산광역시 강서구 대저1동 2314-11 대저생태공원 관리사무소,35.2098489215235,128.984556072976,부산 강서구 공항로 1246
2227,부암3동주민센터(주민센터 1층 민원실 내),051-605-6722,부산광역시 부산진구 백양순환로110번길 25  (부암동),부산광역시 부산진구 부암동 441-7 부암3동 주민센터,35.1690160658878,129.039653178323,부산 부산진구 백양순환로110번길 25
2228,부산광역시상수도사업본부해운대사업소(청사 1층 현관),051-669-5354,부산광역시 해운대구 마린시티1로 7 (우동),부산광역시 해운대구 우동 1404,35.1595345710569,129.143192847214,부산 해운대구 마린시티1로 7
2229,의료법인영재의료재단큰솔2병원(인공신장실),051-322-0050,부산광역시 사상구 학장로 189 (학장동),부산광역시 사상구 학장동 400,35.1436526094493,128.987213806495,부산 사상구 학장로 189
2230,코스트코코리아부산점(1층 검품장 데스크),18999900,"부산광역시 수영구 구락로 137, 코스트코홀세일 부산점 (망미동)",부산광역시 수영구 망미동 195-1 코스트코홀세일 부산점,35.1785037434279,129.115262179836,부산 수영구 구락로 137
2231,코스트코코리아부산점(2층 엘리베이터홀 입구),18999900,"부산광역시 수영구 구락로 137, 코스트코홀세일 부산점 (망미동)",부산광역시 수영구 망미동 195-1 코스트코홀세일 부산점,35.1785037434279,129.115262179836,부산 수영구 구락로 137
2232,부산광역시상수도사업본부기장사업소(청사 내 로비),051-669-5551,부산광역시 기장군 기장읍 차성동로31번길 10,부산광역시 기장군 기장읍 대라리 121-1,35.2407652238986,129.215973147514,부산 기장군 기장읍 차성동로31번길 10
2234,하이록코리아주식회사(3공장 자재팀 사무실),051-970-0954,부산광역시 강서구 녹산산단27로 92 (송정동),부산광역시 강서구 송정동 1469-1,35.0991148434249,128.831075265404,부산 강서구 녹산산단27로 92
2235,e편한세상시민공원아파트(커뮤니티센터 안내데스크),051-816-3361,부산광역시 부산진구 진남로 455 (전포동),부산광역시 부산진구 전포동 15-2,35.1663369587468,129.068850570712,부산 부산진구 진남로 455
2236,대연동 푸르지오 아파트(104동 1층 입구),051-623-6802,"부산광역시 남구 수영로325번길 12 (대연동, 부산대연동푸르지오)",부산광역시 남구 대연동 93-3 부산대연동푸르지오,35.1387844865167,129.101979990195,부산 남구 수영로325번길 12
2237,수영구청광안2동(광안2동주민센타1층 민원실 입구),051-610-5961,부산광역시 수영구 광안로16번길 22 광안2동주민센타,부산광역시 수영구 광안동  509-19 광안2동주민센터 광안2동주민센타,35.1557622398665,129.113831837329,부산 수영구 광안로16번길 22
2238,금호센트럴베이행복주택일광관리사무소(관리사무소 내),010-****-****,부산광역시 기장군 일광읍 해빛1로 61 (금호 센트럴베이 행복주택 일광),부산광역시 기장군 일광읍 삼성리 853 금호 센트럴베이 행복주택 일광,35.2607952781356,129.224005976511,부산 기장군 일광읍 해빛1로 61
2239,금호센트럴베이행복주택일광관리사무소(정문 경비실 내),010-****-****,부산광역시 기장군 일광읍 해빛1로 61 (금호 센트럴베이 행복주택 일광),부산광역시 기장군 일광읍 삼성리 853 금호 센트럴베이 행복주택 일광,35.2607952781356,129.224005976511,부산 기장군 일광읍 해빛1로 61
2240,부산항만공사(부산항만공사 감천사업소),051-999-2137,"부산광역시 사하구 감천항로 35, 1층 (감천동)",부산광역시 사하구 감천동 441-15,35.0842603928192,128.999966280814,부산 사하구 감천항로 35
2241,해양환경공단부산지사(부산광역시 중구 중앙대로 63 11층 해양환경공단 부산지사 사무실),051-466-3916,"부산광역시 중구 중앙대로 63, 해양환경공단 부산지사 11층 (중앙동3가)",부산광역시 중구 중앙동3가 1 부산우체국,35.1033635843477,129.035976109264,부산 중구 중앙대로 63
2242,효성전기(주)(1층 로비),051-720-6300,"부산광역시 기장군 장안읍 장안산단9로 190, (주)효성전기",부산광역시 기장군 장안읍 반룡리 839-3 (주)효성전기,35.3247524191488,129.256589341971,부산 기장군 장안읍 장안산단9로 190
2243,효성전기(주)(3층 서버실 옆),051-720-6300,"부산광역시 기장군 장안읍 장안산단9로 190, (주)효성전기",부산광역시 기장군 장안읍 반룡리 839-3 (주)효성전기,35.3247524191488,129.256589341971,부산 기장군 장안읍 장안산단9로 190
2244,엄궁한신2차아파트(관리사무소),051-322-6710,"부산광역시 사상구 엄궁로 40 (엄궁동, 엄궁2차한신아파트)",부산광역시 사상구 엄궁동 683-3 엄궁2차한신아파트,35.1245195206599,128.96924125613,부산 사상구 엄궁로 40
2245,트레이더스 홀세일 클럽 서면점(매장 1층 정문),051-718-1112,"부산광역시 부산진구 시민공원로 31, 이마트트레이더스서면점 (부암동)",부산광역시 부산진구 부암동 93 이마트트레이더스서면점,35.1639044537017,129.05255094433,부산 부산진구 시민공원로 31
2246,SK브로드밴드(1층 로비),051-940-3000,부산광역시 연제구 반송로 29 (연산동),부산광역시 연제구 연산동 588-20,35.1881310318524,129.0838026714,부산 연제구 반송로 29
2247,한국마사회부산동구지사(한국마사회 부산동부지사 3층),051-999-1014,"부산광역시 동구 자성로 134, 눌원빌딩 3층 (범일동)",부산광역시 동구 범일동 825-3 눌원빌딩,35.1366343699642,129.065039961193,부산 동구 자성로 134
2248,창신Inc(A-1동 1층 현장내 출입구 앞),051-290-4505,부산광역시 사하구 장평로 242 (신평동),부산광역시 사하구 신평동 558,35.0884052728594,128.973332857586,부산 사하구 장평로 242
2249,화명2동행정복지센터(주민센터 내 민원실),051-309-6321,부산광역시 북구 양달로 58,부산광역시 북구 화명동 318-2 화명2동 주민센터,35.2435185530891,129.019843763482,부산 북구 양달로 58
2250,기장군도시관리공단-기장시장공영주차장(1층복도),051-851-2190,부산광역시 기장군 기장읍 읍내로94번길 9,부산광역시 기장군 기장읍 대라리 427,35.2441933560146,129.214934961569,부산 기장군 기장읍 읍내로94번길 9
2251,부산고등검찰청(부산고등검찰청 1층 종합민원실 앞),051-606-3284,"부산광역시 연제구 법원로 15, 부산 검찰청 청사 (거제동)",부산광역시 연제구 거제동 1501 부산 검찰청 청사,35.1914031903554,129.071975656665,부산 연제구 법원로 15
2252,부산광역시연제구청(1층 민원안내센터 옆),051-665-4262,"부산광역시 연제구 연제로 2, 연제구청 (연산동)",부산광역시 연제구 연산동 1555 연제구청,35.1762117404623,129.07974560596,부산 연제구 연제로 2
2253,금곡마을1단지아파트(금곡마을1단지아파트 103동 1층),051-363-2116,"부산광역시 북구 효열로 268 (금곡동, 금곡1단지주공아파트)",부산광역시 북구 금곡동 53번지 1호 금곡1단지주공아파트,35.2677341935495,129.018995206358,부산 북구 효열로 268
2254,금곡마을1단지아파트(105동 1층),051-363-2116,"부산광역시 북구 효열로 268 (금곡동, 금곡1단지주공아파트)",부산광역시 북구 금곡동 53번지 1호 금곡1단지주공아파트,35.2677341935495,129.018995206358,부산 북구 효열로 268
2255,금곡마을1단지아파트(공창종합사회복지관 1층 주택관리공단 금곡1단지 관리사무소 옆),051-363-2116,"부산광역시 북구 효열로 268 (금곡동, 금곡1단지주공아파트)",부산광역시 북구 금곡동 53번지 1호 금곡1단지주공아파트,35.2677341935495,129.018995206358,부산 북구 효열로 268
2256,낙동강관리본부(파크골프장 내),051-310-6062,"부산광역시 강서구 공항로 1246, 대저생태공원 관리사무소 (대저1동)",부산광역시 강서구 대저1동 2314-11 대저생태공원 관리사무소,35.2098489215235,128.984556072976,부산 강서구 공항로 1246
2257,부곡늘푸른아파트(116동A),051-516-1136,"부산광역시 금정구 동현로 89(부곡동, 늘푸른아파트)",부산광역시 금정구 부곡동 957 늘푸른아파트,35.2205328034478,129.095082785931,부산 금정구 동현로 89
2258,선두구동주민센터(민원실),051-519-5340,부산광역시 금정구 두구죽전1길 13,부산광역시 금정구 두구동  174-1 선두구동주민센터,35.2982730109872,129.113347172459,부산 금정구 두구죽전1길 13
