연번,쉼터명,상세주소,경도,위도
2155,농협중앙회 부산축산농협,북구 만덕3로 4,129.024555349031,35.2129204929988
2156,농협중앙회 부산축산농협 명지국제로지점,강서구 명지국제11로 29,128.921706987876,35.1047943272635
2157,농협중앙회 부산축산농협 구포지점,북구 사상로 579,128.990395109243,35.1959490154944
2158,농협중앙회 부산축산농협 명륜역지점,동래구 온천장로 14 102호,129.079245562503,35.2134504993425
2159,농협중앙회 부산축산농협 금정지점,금정구 중앙대로 1717,129.091993682929,35.2377491265906
2160,농협중앙회 부산축산농협 미남지점,동래구 여고북로 160,129.073786559183,35.2018670258818
2161,농협중앙회 부산축산농협 하단지점,사하구 하신번영로 381,128.960412618896,35.1150834488142
2162,농협중앙회 부산축산농협 양정지점,부산진구 중앙대로 911,129.069915212007,35.1716845343618
2163,농협중앙회 양산기장축산농협 정관신도시지점,기장군 정관읍 정관로 698,129.189478619397,35.3208568011866
2164,농협중앙회 부산우유농협,남구 우암로362번길 24,129.068028126404,35.1336466815794
2165,농협중앙회 부산우유농협 명륜동지점,동래구 명륜로 189-2,129.08250623499,35.2107865940619
2166,농협중앙회 부산우유농협 부산대학역지점,금정구 중앙대로 1617-12,129.090585521926,35.2297455147788
2167,농협중앙회 부산우유농협 부산지점,부산진구 전포대로200번길 39,129.067776420704,35.1546606784685
2168,농협중앙회 부산우유농협 문현지점,남구 수영로 31 1층 농협,129.071292151574,35.1372478354702
2169,농협중앙회 부산우유농협 반송지점,해운대구 신반송로 205,129.15759719957,35.2303300201847
2170,농협중앙회 부산우유농협 당감지점,부산진구 당감서로 84 아시아나상가 1층,129.037135233697,35.1677474374381
2171,농협중앙회 부경양돈농협 안락지점,동래구 충렬대로359번길 38,129.098991837448,35.1993731555252
2172,농협중앙회 부경양돈농협 서동지점,금정구 서동로 174,129.105406204378,35.2143922812602
2173,농협중앙회 부경양돈농협 남산지점,금정구 중앙대로 2039,129.092412293218,35.2664154680697
2174,농협중앙회 부경양돈농협 감전지점,사상구 학감대로 257 보생빌딩 1층,128.990206561137,35.1539550183311
2175,농협중앙회 부경양돈농협 충무동지점,서구 충무대로 246 현대타운 1층,129.024415965423,35.092725641473
2176,농협중앙회 부경양돈농협 대연동지점,수영구 황령대로 499,129.108607902827,35.1380723665848
2177,농협중앙회 부경양돈농협 초량동지점,동구 초량중로 95,129.039813943365,35.1202660430522
2178,농협중앙회 부경양돈농협 토곡지점,연제구 과정로 211,129.103871324026,35.1872885603013
2179,농협중앙회 부경양돈농협 개금지점,사상구 가야대로 374 1층 부경양돈농협 개금지점,129.013377567885,35.1510285776156
2180,농협중앙회 양산기장축산농협 동부지점,기장군 기장읍 차성로326번길 12,129.215192434634,35.2464661323803
2181,농협중앙회 동부산농협 기장지점,기장군 기장읍 차성로288번길 27,129.214959568459,35.2432406014498
2182,농협중앙회 동부산농협 대변지점,기장군 기장읍 기장해안로 587-1,129.228562428838,35.2250416518739
2183,농협중앙회 동부산농협 교리지점,기장군 기장읍 차성로 434,129.217603616914,35.2542460088034
2184,농협중앙회 동부산농협 공수<간>,기장군 기장읍 공수2길 7,129.211539833766,35.1857816708966
2185,농협중앙회 동부산농협 일광지점,기장군 일광읍 일광로 131,129.235703262282,35.2666585245818
2186,농협중앙회 동부산농협 칠암지점,기장군 일광읍 일광로 623-1,129.258404702852,35.297775711158
2187,농협중앙회 동부산농협 삼동지점,기장군 철마면 여락송정로 334,129.112480023531,35.3047664145388
2188,농협중앙회 동부산농협 신진지점,기장군 철마면 안평로 2,129.173877944998,35.2378723894346
2189,농협중앙회 동부산농협 철마지점,기장군 철마면 철마로 490,129.150061843686,35.2744112129035
2190,농협중앙회 동부산농협 월내지점,기장군 장안읍 해맞이로 390,129.279772633678,35.3274677038535
2191,농협중앙회 동부산농협,기장군 장안읍 좌천로 50,129.244065764496,35.3126913996215
2192,농협중앙회 동부산농협 신정지점,기장군 정관읍 정관로 495,129.170648741159,35.3258845348731
2193,농협중앙회 동부산농협 월평지점,기장군 정관읍 정관로 3,129.141476394672,35.3578852559453
2194,농협중앙회 동부산농협 정관지점,기장군 정관읍 정관덕산길 37,129.184376582135,35.3231682135286
2195,농협중앙회 가락농협,강서구 가락대로 1459,128.902233540527,35.1946905162414
2196,농협중앙회 녹산농협,강서구 낙동남로 524,128.877181700287,35.1121595355631
2197,농협중앙회 녹산농협 태야지점,강서구 미음국제2로가길 1 (1층),128.876777823897,35.1468514278223
2198,농협중앙회 녹산농협 신호지점,"강서구 신호산단2로 21 107호 (신호동, 허브원)",128.87779082542795,35.087066726746514
2199,농협중앙회 녹산농협 지사지점,강서구 과학산단로306번길 10 115동 107호(협성디에스엘리시안),128.836603021997,35.1495640564902
2200,농협중앙회 부경원예농협,강서구 낙동북로 25 종합청사 2층,128.932972005727,35.2200180649425
2201,농협중앙회 부경원예농협 서부산지점,사상구 엄궁로191번길 30,128.973049807402,35.128778639629
2202,농협중앙회 부경원예농협 명지지점,강서구 명지국제2로28번길 3 동건프라자 1층,128.907619495295,35.0940585024214
2203,농협중앙회 웅동농협 가덕도지점,강서구 선창길 12,128.834402797367,35.0647511049643
2204,NH농협 가야동지점,부산진구 가야대로 597 (가야동 56-2),129.036999074696,35.1551481825055
2205,NH농협 강서구청(출),강서구 낙동북로 477 (대저1동 2300),128.980585063107,35.2122029412715
2206,NH농협 괴정동지점,사하구 낙동대로 211 (괴정3동 1009-22),128.993752966012,35.0999497912161
2207,NH농협 구서동지점,금정구 중앙대로 1935 (구서동 175-27),129.091069112235,35.257183423046
2208,NH농협 구포지점,북구 만덕대로 33 (덕천2동 382-8),129.008563504949,35.2111917761139
2209,NH농협 기장군지부,기장군 기장읍 차성남로 52 (기장읍 대라리 128-1),129.213696377919,35.24105462624
2210,NH농협 기장군청(출),기장군 기장읍 기장대로 560 (기장읍 신천리 1),129.222956025904,35.2434815827191
2211,NH농협 다대포지점,사하구 다대로 556 (다대동 903),128.970529160508,35.0567928861227
2212,NH농협 대신동지점,서구 구덕로 345 (서대신동3가 242-5),129.01521077717,35.1145113607609
2213,NH농협 대연동지점,남구 수영로 306 (대연동 72-1),129.099825367555,35.1369167202614
2214,NH농협 동래지점,동래구 명륜로112번길 64 (수안동 421-2),129.086257107492,35.2028599042123
2215,NH농협 동삼동지점,영도구 동삼로 64 (동삼동 268-6),129.070620752968,35.079177510319
2216,NH농협 동서대학교(출),사상구 주례로 47 (주례동 88),129.007038894696,35.1460786494674
2217,NH농협 마린시티금융센터,해운대구 마린시티3로 1 (우동 1434),129.147548238631,35.1578598615014
2218,NH농협 명장동지점,동래구 명장로20번길 90 (명장동 63-9),129.099963388662,35.2026966821831
2219,NH농협 모라동지점,사상구 백양대로 913 (모라2동 1358-7),128.990604427472,35.1877549226762
2220,NH농협 반여센텀지점,해운대구 반송로513번길 10 (석대동 636),129.119555458203,35.2182798274435
2221,NH농협 범일동지점,부산진구 중앙번영로 14 (범천동 844-50),129.060655839231,35.1447451594678
2222,NH농협 부산강서지점,강서구 대저로 282 (대저1동 2340-7),128.982674549736,35.2121939621487
2223,NH농협 부산국제금융센터지점,남구 문현금융로 40 (문현동 1229-1),129.065854840531,35.1464917263976
2224,NH농협 부산남천동지점,수영구 광남로 35 (남천동 28-24),129.111025200001,35.1461251516854
2225,NH농협 부산대병원(출),서구 구덕로 187 (아미동1가 1),129.018748586412,35.1014230823452
2226,NH농협 부산대학교지점,금정구 부산대학로63번길 2 (장전동 40),129.083830815331,35.2323326221566
2227,NH농협 부산시청지점,부산진구 진연로 15 (양정동 157-1),129.073568145744,35.1787767708097
2228,NH농협 부산영업부,부산진구 중앙대로783번길 14 (부전동 53),129.062337271125,35.1628250361107
2229,NH농협 부산중앙동지점,중구 해관로 65 (중앙동4가 36-14),129.03530531949,35.1047167897961
2230,NH농협 부산부평금융센터,중구 대청로 62 (부평동1가 5-1),129.026740437986,35.102745093804
2231,NH농협 사상중앙금융센터,사상구 새벽로 147 (감전동 143-10),128.982531898706,35.1544596533226
2232,NH농협 사상지점,사상구 사상로250번길 3 (괘법동 835-6),128.982584764933,35.1671571732514
2233,NH농협 사직동지점,동래구 사직로70번길 50 (사직동 42-1),129.057726792206,35.1974642911225
2234,NH농협 서동지점,금정구 서동로 149 (서동 194-53),129.102924165655,35.215035059727
2235,NH농협 서면중앙금융센터,부산진구 서면로68번길 3 (부전2동 257-50),129.058184899085,35.1568319411161
2236,NH농협 센텀시티지점,해운대구 센텀동로 9 (우동 1498),129.132455662366,35.1698704966296
2237,NH농협 수정동지점,동구 고관로 104 (수정2동 163),129.046130186814,35.1280864063739
2238,NH농협 신평동금융센터,사하구 신산로 177 (신평1동 79-18),128.974957042393,35.0902370684715
2239,NH농협 양정동지점,부산진구 연수로 55 (양정2동 137-7),129.076847835094,35.1753003976317
2240,NH농협 엄궁시장지점,사상구 농산물시장로 9 (엄궁동 650),128.963985995825,35.1280221125558
2241,NH농협 연산동지점,연제구 반송로 58 (연산동 589-5),129.086111268702,35.1890159447346
2242,NH농협 연산중앙금융센터,연제구 중앙대로 1090 (연산동 702-1),129.081062211449,35.1847984835674
2243,NH농협 영도지점,영도구 남항로 49 (영선동2가 60),129.041888342354,35.0885278521637
2244,NH농협 온천동지점,동래구 충렬대로107번길 65 (온천동 835),129.071308200134,35.2108185382833
2245,NH농협 자갈치역지점,중구 구덕로 73 (남포동6가 1),129.027155401595,35.0971403188699
2246,NH농협 전포동지점,부산진구 서전로 41 (전포동 666-7),129.064386827027,35.1579757517747
2247,NH농협 정관기업지점,기장군 정관읍 정관로 595 (정관읍 매학리 748-6),129.179078668697,35.3207374816438
2248,NH농협 좌동지점,해운대구 좌동순환로 180 (좌동 1289-5),129.175771061524,35.1774508268047
2249,NH농협 주례동지점,사상구 가야대로 272-1 (주례동 1162-172),129.002433495364,35.1500958883885
2250,NH농협 충렬지점,동래구 안락로 132 (안락동 469-27),129.111234192222,35.198813027556
2251,NH농협 토곡지점,연제구 토현로 6 (연산9동 2220-2),129.107978881822,35.1800613479631
2252,NH농협 하단동지점,사하구 낙동남로 1417 (하단동 526-9),128.966629161401,35.1065663606129
2253,NH농협 한국해양대학교(출),영도구 태종로 727 (동삼2동 1),129.087131295108,35.0744069144856
2254,NH농협 해운대지점,해운대구 중동1로 33 (중1동 1394-33),129.16313238496,35.1626456490856
2255,하나은행 서면,부산진구 서면문화로 8 (부전동) 목원빌딩 1F,129.057876271718,35.1586715021371
2256,하나은행 남천동,수영구 광남로 37 (남천동),129.111180597472,35.1462414855332
2257,하나은행 덕천동,북구 만덕대로 21 (덕천동),129.007328729681,35.2108558511518
2258,하나은행 동래,동래구 충렬대로 200(수안동),129.08141310988,35.2026731358696
2259,하나은행 해운대,해운대구 좌동순환로 176 (좌동) 장산빌딩 1F,129.175291536535,35.1775616324308
2260,하나은행 부전동,부산진구 중앙대로 724 (부전동) 하나금융프라자 1F,129.059956329668,35.1572265408004
2261,하나은행 하단금융센터,"사하구 낙동남로 1427 일성빌딩 1,2F",128.967704010327,35.1066317321299
2262,하나은행 메트로시티,남구 분포로 111 (용호동),129.109566403886,35.126905677454
2263,하나은행 동대신역,서구 구덕로 287 (서대신동1가),129.017876952412,35.1095984766662
2264,하나은행 범일동,동구 조방로 43 (범일동),129.060381588025,35.1403076269034
2265,하나은행 광안동,수영구 수영로 661 (광안동),129.114322382623,35.1648610715653
2266,하나은행 부산연산금융센터,연제구 중앙대로 1093(연산동),129.080832067391,35.1855402147259
2267,하나은행 사직동,동래구 사직북로 24 (사직동),129.060539315933,35.1979717396496
2268,하나은행 대연동,남구 수영로 233 (대연동) 해암빌딩1F,129.092183862424,35.1354192867046
2269,하나은행 초량,동구 중앙대로 233 (초량동) 해정빌딩 1F,129.040734278766,35.1181078314992
2270,하나은행 남산동,금정구 중앙대로 2035 (남산동),129.092296912421,35.2661202676317
2271,하나은행 화명동,북구 화명대로 27 윤프라자 2층,129.011253792525,35.2352617650922
2272,하나은행 장산역,"해운대구 세실로 48 (좌동, 해운대삼정코아주상복합) 삼정코아상가 3F",129.178425811623,35.1698725592719
2273,하나은행 센텀파크,"해운대구 센텀중앙로 142 (재송동, 더샾센텀파크2차APT) 센텀시티 2F",129.123276453416,35.1795016077605
2274,하나은행 해운대동백,해운대구 마린시티1로 147 (우동) 우신골든스위트 1F,129.147492958525,35.1564876769625
2275,하나은행 온천장역,동래구 중앙대로 1523 (온천동),129.085522588953,35.2211719490401
2276,하나은행 부산,중구 중앙대로 94 (중앙동4가),129.036797400659,35.1062743619898
2277,하나은행 서면역,부산진구 중앙대로 743 (부전동),129.059735559423,35.1590238787989
2278,하나은행 연산동,연제구 반송로 10 (연산동),129.082675135807,35.1864851026043
2279,하나은행 동광동,중구 광복로97번길 18 (동광동2가) 동양빌딩,129.035349240564,35.100234423547
2280,하나은행 사상,사상구 새벽로 203 (괘법동),128.983693469195,35.1593259123271
2281,하나은행 충무동,중구 구덕로 87-1 (남포동6가) 하버타워빌딩,129.026408472568,35.0968259529789
2282,하나은행 신평,사하구 장평로 277 (신평동),128.972724076088,35.0910878337979
2283,하나은행 구서동,금정구 중앙대로 1925 (구서동) 금정타워1F,129.090949611625,35.2561712520539
2284,하나은행 주례동,"사상구 가야대로 268 1,2F",129.00184389448748,35.15003038660189
2285,하나은행 영도,영도구 영선대로 95 (영선동2가) 선프라자,129.042565924436,35.0894561805142
2286,하나은행 다대동,사하구 다대로 473 (다대동) 맘모스상가,128.979312755324,35.0614810237866
2287,하나은행 녹산공단,강서구 녹산산단335로 20 (송정동),128.854353503698,35.0907424369266
2288,하나은행 명지(출),강서구 명지오션시티9로 36 (명지동) 한국선급사옥 본관 1F,128.900849718041,35.0873562892771
2289,하나은행 정관,기장군 정관로 569 (정관읍) 제일타워,129.176253663324,35.3217049114736
2290,하나은행 센텀시티,해운대구 센텀서로 30 (우동) KNN방송국,129.128432630796,35.1720591571479
2291,하나은행 미음공단(점)(출),강서구 미음산단로127번길 3 (구랑동),128.857906829054,35.1360658581417
2292,우리은행 녹산공단금융센터,강서구 녹산산단335로 12-5,128.854704931666,35.0902735687449
2293,우리은행 부산명지(출),강서구 명지국제8로 234,128.918392630563,35.0979005995607
2294,우리은행 기장지점,기장군 기장읍 읍내로 92,129.21423825402,35.2449334050536
2295,우리은행 부산정관지점,기장군 정관읍 정관로 561,129.175370982573,35.322012224392
2296,우리은행 대연동금융센터,남구 수영로 189,129.087417776393,35.135145370632
2297,우리은행 메트로시티지점,남구 용호로 64,129.110632683744,35.1256098066169
2298,우리은행 BIFC금융센터,남구 문현금융로 40,129.065854840531,35.1464917263976
2299,우리은행 범일동지점,동구 진시장로 16,129.058318335204,35.136883492431
2300,우리은행 초량지점,동구 중앙대로 287,129.043221344583,35.1223238567727
2301,우리은행 온천동금융센터,동래구 금강공원로 16,129.08292334955,35.2188509292922
2302,우리은행 동래금융센터,동래구 충렬대로237번길 30,129.08575984962,35.202816297567
2303,우리은행 온천남지점,동래구 충렬대로107번길 54,129.074414771081,35.2098418293523
2304,우리은행 부전동금융센터,부산진구 중앙대로 697,129.058842835058,35.1551384675186
2305,우리은행 부암동(출),부산진구 당감서로80번길 19,129.038183458551,35.1676618506485
2306,우리은행 서면지점,부산진구 중앙대로 718,129.059461301085,35.1569072973691
2307,우리은행 구포지점,북구 낙동대로 1686,128.995978237044,35.2051985999216
2308,우리은행 화명동지점,북구 화명대로 42,129.012675985546,35.2344055329003
2309,우리은행 모라동금융센터,사상구 사상로531번길 24,128.988477733423,35.1923727794478
2310,우리은행 사상지점,사상구 새벽로 133,128.982302106532,35.1531518411832
2311,우리은행 르네시떼지점,사상구 광장로 7,128.977716097275,35.1643360787413
2312,우리은행 신평동금융센터,사하구 장평로 262,128.97330902318,35.0895000629261
2313,우리은행 하단동지점,사하구 낙동남로 1412,128.966082969286,35.1057920919309
2314,우리은행 괴정동지점,사하구 낙동대로 261,128.988545867233,35.0989315705624
2315,우리은행 남천동지점,수영구 광남로 32,129.111164254827,35.1455240014538
2316,우리은행 부산거제동지점,연제구 아시아드대로 94,129.067502390013,35.1929394554578
2317,우리은행 토곡지점,연제구 과정로 143,129.106864021292,35.1841964858261
2318,우리은행 연산중앙금융센터,연제구 중앙대로 1125,129.080664794725,35.188054516869
2319,우리은행 영도지점,영도구 태종로 63,129.038158800855,35.0929989899097
2320,우리은행 부산금융센터,중구 광복로97번길 11,129.03513911642,35.0996599389855
2321,우리은행 부산부평동지점,중구 흑교로 25,129.024876583616,35.1017339497933
2322,우리은행 마린시티금융센터,해운대구 해운대해변로 120,129.14506718555,35.1592349159047
2323,우리은행 센텀파크지점,해운대구 센텀중앙로 145,129.123591937256,35.1767570378219
2324,우리은행 해운대중앙지점,해운대구 해운대로 650 2층,129.161319140252,35.1646359363932
2325,우리은행 반여동지점,해운대구 선수촌로 89,129.119056027087,35.201510175358
2326,우리은행 해운대지점,해운대구 세실로 77,129.176548590157,35.1714840302377
2327,우리은행 센텀시티지점,해운대구 센텀동로 25,129.131436572074,35.1719091709265
2328,신한은행 개금동,부산진구 가야대로 474,129.023787271155,35.1528816369154
2329,신한은행 광안리,수영구 수영로 480,129.111058220512,35.1486602420121
2330,신한은행 구포,북구 만덕대로 9,129.006122638424,35.2106990402105
2331,신한은행 녹산공단금융센터,강서구 녹산산단335로 12-23,128.856780935553,35.0904380697429
2332,신한은행 동래,동래구 명륜로 83,129.083538313281,35.2013709934552
2333,신한은행 마린시티,해운대구 해운대해변로 203,129.153803646306,35.1587845434634
2334,신한은행 범일동,동구 범일로 84,129.059725098183,35.1374950824122
2335,신한은행 부산금융센터,중구 해관로 7,129.035615391272,35.0994371903891
2336,신한은행 부산서면금융센터,부산진구 중앙대로 748,129.060566233311,35.1590022681333
2337,신한은행 사상금융센터,사상구 새벽로 223,128.98399692489,35.1609448608349
2338,신한은행 서부산유통단지금융센터,강서구 유통단지1로57번길 9,128.955190662118,35.1667257249185
2339,신한은행 센텀금융센터,해운대구 센텀동로 9,129.132455662366,35.1698704966296
2340,신한은행 신평금융센터,사하구 을숙도대로 560,128.966575144431,35.0851225723436
2341,신한은행 연산동,연제구 월드컵대로 139,129.080660732456,35.1860098674479
2342,신한은행 자갈치역,중구 구덕로 86,129.026354994953,35.0975891522429
2343,신한은행 장산역,해운대구 해운대로 802,129.176640067438,35.169140059044
2344,신한은행 장전동금융센터,금정구 장전로 28,129.085805808953,35.2285978477081
2345,신한은행 정관금융센터,기장군 정관읍 정관로 560,129.175090089593,35.3213484699308
2346,신한은행 화명동,북구 금곡대로 287,129.013306653337,35.23418326751
2347,KB국민은행 부산법원동부지원,해운대구 재반로112번길 20,129.129799272206,35.1892249280041
2348,KB국민은행 명지차량(점),강서구 명지오션시티10로 61,128.903151013366,35.0873501905246
2349,KB국민은행 동의대(점),부산진구 엄광로 176,129.036309884005,35.1443184545334
2350,KB국민은행 명지국제신도시,강서구 명지국제8로 260,128.92114908726,35.0976062262612
2351,KB국민은행 부산국제금융센터(점),남구 문현금융로 40,129.065854840531,35.1464917263976
2352,KB국민은행 부산상수도본부(점),부산진구 중앙대로 955,129.072352301118,35.1751651131517
2353,KB국민은행 부산시청,연제구 중앙대로 1001,129.07509523457,35.17992598569
2354,KB국민은행 정관신도시,기장군 정관읍 정관로 563,129.175634454968,35.3219150269183
2355,KB국민은행 마린시티,해운대구 마린시티3로 1,129.147548238631,35.1578598615014
2356,KB국민은행 화명동,북구 화명대로 35,129.011993476984,35.235157098023
2357,KB국민은행 녹산공단(점),강서구 녹산산단335로 24-12,128.855334041264,35.090577201336
2358,KB국민은행 사상,사상구 괘감로 37,128.980434351461,35.1597552228701
2359,KB국민은행 자갈치역,서구 보수대로 15,129.024461900083,35.0983169479534
2360,KB국민은행 해운대,해운대구 해운대로 632,129.159808186231,35.1638855710461
2361,KB국민은행 미남(점),동래구 아시아드대로 239-1,129.067385084252,35.2055050061405
2362,KB국민은행 광안동,수영구 광안로 4,129.113373755268,35.156929476432
2363,KB국민은행 연산동,연제구 중앙대로 1089,129.080524552218,35.185167735918
2364,KB국민은행 서부산,사하구 장림번영로 13,128.967164098246,35.0816621819759
2365,KB국민은행 반여동(점),해운대구 선수촌로 102-2,129.11962196423,35.2027765572647
2366,KB국민은행 금곡동(점),북구 금곡대로616번길 55,129.016258318969,35.2630166091017
2367,KB국민은행 엄궁동,사상구 낙동대로 751,128.96946453051,35.1284618124467
2368,KB국민은행 기장(점),기장군 기장읍 차성동로 63,129.216224237345,35.2433921658793
2369,KB국민은행 사직동,동래구 사직북로 16,129.060781441174,35.1973046366687
2370,KB국민은행 범일동,동구 범일로102번길 8,129.060378209314,35.1388679840981
2371,KB국민은행 당리동,사하구 낙동대로 388,128.976162660261,35.1031971092935
2372,KB국민은행 두실역,금정구 중앙대로 1919,129.090983398072,35.2556989193974
2373,KB국민은행 장산역,해운대구 세실로 45,129.178287640134,35.1689922008971
2374,KB국민은행 메트로시티,남구 분포로 113,129.109040555258,35.1272669147748
2375,KB국민은행 센텀시티,해운대구 센텀동로 25,129.131436572074,35.1719091709265
2376,KB국민은행 동대신동(점),서구 구덕로 300-1,129.017759316613,35.1108363087354
2377,KB국민은행 토곡,연제구 과정로 190,129.10646351446,35.1882238433229
2378,KB국민은행 개금동,부산진구 복지로 2,129.020071939873,35.1527106193909
2379,KB국민은행 덕천동,북구 만덕대로 24,129.007765020583,35.2104608428795
2380,KB국민은행 당감동,부산진구 당감로 15,129.039529632184,35.1629978241719
2381,KB국민은행 남천동,수영구 남천동로 104,129.112420947767,35.145623385762
2382,KB국민은행 대연동,남구 수영로 225,129.091133437822,35.1353014393547
2383,KB국민은행 명륜동(점),동래구 동래로 84,129.081671742915,35.2077377570612
2384,KB국민은행 영도,영도구 태종로 110,129.042675716973,35.0907721173785
2385,KB국민은행 동부산,동래구 온천장로125번길 7,129.084611592417,35.2220358977593
2386,KB국민은행 가야(점),부산진구 가야대로 578,129.035229958569,35.1540830067683
2387,KB국민은행 괴정역,사하구 사하로 195,128.993179183817,35.0990281273464
2388,KB국민은행 중부산,부산진구 새싹로 11,129.057818438103,35.1589369760382
2389,KB국민은행 부산,중구 중앙대로 49,129.036128168863,35.1021587736018
2390,KB국민은행 광복동(점),중구 광복로 45,129.029992618255,35.0994499453605
2391,KB국민은행 부산역,동구 중앙대로 221,129.040376456856,35.1170591269181
2392,KB국민은행 서면,부산진구 새싹로 2,129.059036648692,35.1585657177149
2393,이마트 문현점,남구 전포대로 91번길47,129.064234227458,35.1442717662962
2394,이마트 트레이더스 홀세일 클럽 명지점,"강서구 명지국제6로 168 (명지동, 스타필드 시티 명지점)지하 2층",128.918143592831,35.0931119772294
2395,이마트 트레이더스 홀세일 클럽 서면점,부산진구 시민공원로 31,129.05255094433,35.1639044537017
2396,이마트 트레이더스 홀세일 클럽 연산점,연제구 좌수영로 241 (연산동)트레이더스 홀세일 클럽 연산점,129.111950912034,35.1850939786146
2397,신협중앙회 HJ중공업신협 본점,영도구 태종로 233,129.048961644515,35.0963939619761
2398,신협중앙회 부산항신협 본점,영도구 태종로 314,129.06010722082,35.0969594829941
2399,신협중앙회 사상신협 본점,사상구 사상로 229(괘법동),128.982702835503,35.1654300296112
2400,신협중앙회 사상신협 모라지점,사상구 백양대로 951(모라동) 2층,128.991794990691,35.1912431483919
2401,신협중앙회 사상신협 주례역지점,사상구 가야대로 281(주례동),129.003295290542,35.1507823902935
2402,신협중앙회 사상신협 엄궁지점,사상구 낙동대로 778(엄궁동) 사상신협 엄궁지점,128.971600103835,35.1301435601938
2403,신협중앙회 성모신협 본점,영도구 영선대로83-1 1층,129.042079417637,35.0885357176374
2404,신협중앙회 청십자신협 본점,동구 중앙대로 349번길 32,129.045393191723,35.1265302767996
2405,신협중앙회 부산성의신협 연지본점,부산진구 성지로30,129.055130388936,35.1732800074935
2406,신협중앙회 부산성의신협 양정지점,부산진구 거제대로36,129.067747602179,35.1718766594347
2407,신협중앙회 부산성의신협 초읍지점,부산진구 새싹로229,129.047968604327,35.1766848272162
2408,신협중앙회 부산성의신협 범천지점,부산진구 범일로162,129.059638913376,35.1445231968157
2409,신협중앙회 부산성의신협 동래지점,동래구 충렬대로256,129.087164277304,35.2008513684455
2410,신협중앙회 남천천신협 대남지점,수영구 수영로 389,129.105669413733,35.1423137657431
2411,신협중앙회 남천천신협 센텀지점,"해운대구 센텀동로 123 상가9,10,11호",129.1241138665906,35.17797767768345
2412,신협중앙회 남천천신협 마린시티지점,해운대구 마린시티3로 39 상가 103호,129.146209375021,35.1549382031869
2413,신협중앙회 부산시중앙신협 본점,남구 용호로162,129.111236370471,35.1179140424285
2414,신협중앙회 부산시중앙신협 메트로금융센터,남구 용호로42번길14,129.108422424688,35.12695487974
2415,신협중앙회 부산시중앙신협 대연금융프라자,남구 수영로258,129.094859734824,35.1352085802042
2416,신협중앙회 구덕신협 동대신지점,서구 대영로 74번길 17 1층,129.019740448011,35.1097912836648
2417,신협중앙회 구덕신협 서대신지점,서구 대영로 54 1층,129.017297681079,35.1096824683279
2418,신협중앙회 구덕신협 금융센터,서구 대청로 6 2층,129.020392559882,35.1031297314126
2419,신협중앙회 북부산신협 수정본점,북구 금곡대로 181-1,129.009678534574,35.2252942319499
2420,신협중앙회 북부산신협 화명지점,북구 금곡대로 280-1,129.013952479278,35.2334014860866
2421,신협중앙회 북부산신협 구포지점,"북구 백양대로 1136 상가동 204,205호",129.002397767837,35.2042466425221
2422,신협중앙회 북부산신협 덕천지점,북구 만덕대로 78,129.013511975924,35.2119683600008
2423,신협중앙회 당감신협 본점,부산진구 당감서로 48,129.037145430216,35.1647118705094
2424,신협중앙회 승학신협 당리점,"사하구 낙동대로 420, 1,2층",128.97259271067566,35.10417060297746
2425,신협중앙회 승학신협 괴정지점,"사하구 사하로 188, 2층",128.994179035014,35.0985209861228
2426,신협중앙회 부산동부신협 본점,남구 못골로 42,129.087045023866,35.1356568933103
2427,신협중앙회 부산동부신협 지점,"동구 조방로 14, 1층 101호(범일동, 동일타워)",129.06345343296,35.1387281351032
2428,신협중앙회 서부산신협 본점,사상구 농산물시장로 25번길 70(엄궁동),128.96837341817,35.1305125233849
2429,신협중앙회 서부산신협 감전지점,사상구 새벽로 149(감전동),128.982667449266,35.1546329837049
2430,신협중앙회 자갈치신협 본점,중구 자갈치로60번길 4,129.030586049055,35.0972437492521
2431,신협중앙회 부산제일신협 본점,동래구 아시아드대로 211,129.066022095569,35.2030393799759
2432,신협중앙회 성가신협 본점,중구 국제시장2길 20-1,129.02857200748,35.1011199996934
2433,신협중앙회 태종대신협 본점,영도구 동삼로 84,129.070707408911,35.0807408219603
2434,신협중앙회 구남신협 본점,북구 백양대로 1037 (구포2동),128.995714768116,35.1982599816534
2435,신협중앙회 부산동래신협 본점,"동래구 충렬대로 415 (신협메디컬빌딩, 1층)",129.103865590225,35.1968686869524
2436,신협중앙회 부산동래신협 명륜동지점,동래구 명륜로 227,129.083087105032,35.2141432060043
2437,신협중앙회 부산동래신협 사직동지점,"동래구 사직북로 48 (서진빌딩, 1층)",129.05932859601,35.1997231956747
2438,신협중앙회 부산부평신협 본점,"중구 대청로 46, 1층 부산부평신협",129.0247555702,35.1029903186015
2439,신협중앙회 동부산신협 동부산신협본점,금정구 서부로10번길 9,129.104737499493,35.2156173063337
2440,신협중앙회 부산행복신협 만덕본점,북구 덕천로 296-1,129.036089792779,35.2094414513179
2441,신협중앙회 부산행복신협 화명점,북구 화명신도시로 130 로얄팰리스 1층,129.01131443216,35.2355023583832
2442,신협중앙회 부산행복신협 수정점,북구 학사로 8 크리스탈타워 1층,129.008755219018,35.2240810071698
2443,신협중앙회 부산행복신협 덕천점,북구 금곡대로 22 1층,129.004868496433,35.2119591047143
2444,신협중앙회 송도신협 본점,서구 구덕로 115-1 송도신협,129.023420251262,35.0963753646468
