reviewer_id,group_id,route_id,feature_snapshot_hash,profile,relevance,notes,origin,destination,route_summary,route_traits,duration_min,distance_m,sources
reviewer_06,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,youth,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,youth,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,youth,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,youth,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,disabled,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,disabled,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,disabled,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,disabled,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,disabled,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,disabled,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,disabled,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,disabled,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,disabled,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,pregnant,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,pregnant,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,pregnant,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,pregnant,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,pregnant,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,pregnant,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,pregnant,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,pregnant,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,pregnant,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,general,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,general,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,general,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,general,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,general,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,general,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,general,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,general,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,general,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,elderly,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,elderly,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,elderly,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,elderly,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,elderly,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,elderly,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,elderly,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,elderly,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,elderly,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,child,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,child,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,child,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,child,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,child,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,child,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,child,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,child,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,child,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,youth,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,youth,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,youth,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,youth,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,youth,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,youth,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,youth,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,youth,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,youth,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,disabled,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,disabled,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,disabled,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,disabled,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,disabled,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,disabled,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,disabled,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,disabled,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,disabled,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,pregnant,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,pregnant,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,pregnant,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,pregnant,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,pregnant,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,pregnant,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,pregnant,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,pregnant,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-250307b55887ac613ffc,ae29e7d8feb27d407bcb19d6fe7d59986111c4f0082be91489feb64a6cc26224,pregnant,,,부산진구청,서면역 부산1호선,도보 + 81,제일 빠른 길 · 환승이 적은 길,11.0,860.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-2d225ceca5acf4545c39,route-4a3400a0b94dafea475a,343867f9a736a9eef81b95be83ce106a4194739b67378effb49ddf2a4c38b546,general,,,부산역,서면역 부산1호선,도보 + 도시철도,제일 빠른 길 · 도보가 짧은 길 · 환승이 적은 길 · 그늘 많은 길,14.0,5738.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-2d225ceca5acf4545c39,route-4a3400a0b94dafea475a,343867f9a736a9eef81b95be83ce106a4194739b67378effb49ddf2a4c38b546,general,,,부산역,서면역 부산1호선,도보 + 도시철도,제일 빠른 길 · 도보가 짧은 길 · 환승이 적은 길 · 그늘 많은 길,14.0,5738.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-2d225ceca5acf4545c39,route-4a3400a0b94dafea475a,343867f9a736a9eef81b95be83ce106a4194739b67378effb49ddf2a4c38b546,general,,,부산역,서면역 부산1호선,도보 + 도시철도,제일 빠른 길 · 도보가 짧은 길 · 환승이 적은 길 · 그늘 많은 길,14.0,5738.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-2d225ceca5acf4545c39,route-4a3400a0b94dafea475a,343867f9a736a9eef81b95be83ce106a4194739b67378effb49ddf2a4c38b546,general,,,부산역,서면역 부산1호선,도보 + 도시철도,제일 빠른 길 · 도보가 짧은 길 · 환승이 적은 길 · 그늘 많은 길,14.0,5738.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-2d225ceca5acf4545c39,route-4a3400a0b94dafea475a,343867f9a736a9eef81b95be83ce106a4194739b67378effb49ddf2a4c38b546,general,,,부산역,서면역 부산1호선,도보 + 도시철도,제일 빠른 길 · 도보가 짧은 길 · 환승이 적은 길 · 그늘 많은 길,14.0,5738.0,VWorld LT_C_BLDGINFO WFS+odsay
